0
-1.13
-3.19
-3.19
-3.82
-4.887
-5.217
-5.707
-6.341
-6.825
-6.575
-6.814
-6.989
-7.693
-8.325
-8.688
-9.109
-8.935
-9.567
-9.699
-9.298
-9.436
-9.303
-9.219
-9.732
-10.128
-10.288
-10.441
-10.538
-10.613
-10.534
-10.633
-10.682
-10.754
-11.127
-11.318
-11.394
-11.849
-11.846
-11.902
-12.238
-12.782
-12.795
-13.26
-13.343
-13.687
-14.255
-14.501
-14.695
-15.276
-15.486
-15.89
-16.487
-17.31
-17.697
-17.727
-18.032
-18.726
-19.984
-20.703
-21.405
-22.595
-23.255
-23.776
-24.459
-25.158
-26.294
-26.93
-27.817
-28.652
