3
5
4
3
4
4
3
6
7
6
6
3
5
3
3
6
7
3
7
10
6
4
3
4
5
4
3
10
6
9
4
4
3
4
6
10
11
6
6
2
7
5
10
5
2
6
3
5
5
3
6
3
7
4
1
6
0
6
6
3
3
4
4
0
5
10
2
4
2
4
5
3
4
5
1
8
4
4
3
2
3
6
11
7
5
7
4
4
3
6
4
4
5
8
5
3
5
6
7
11
8
6
6
8
9
4
3
7
7
4
8
3
7
6
4
7
6
4
12
5
6
3
4
4
6
6
5
5
5
9
7
2
3
5
7
4
3
5
7
8
4
4
4
3
11
9
3
10
8
8
9
4
7
9
15
5
6
8
3
12
7
10
2
6
4
7
10
