38.1
40.9
42.5
40.5
41.4
41.9
40.9
40.4
40.6
41
43.6
44.7
40.1
43.5
42.8
43.3
43.1
44
44
43.1
43.3
44.3
40.2
43.5
40.5
42.8
43.3
48
43.9
43.5
41.5
42.2
41.4
42.6
45.9
42.8
46.2
43.7
48.5
47
52.9
49.8
49.4
47.5
49.2
48.5
50.5
49.6
51.1
49.3
53.7
52
54.5
54.3
54.3
53
54.8
54.6
55.1
55.7
52.5
54.3
54.8
56
57.6
60.5
57.7
55.5
51.5
53.5
51.6
53.1
52.1
52.9
49.9
53
52.5
57.4
54.3
57.7
54
57.4
54.9
59.3
63.8
62.4
62.3
62
64.1
66.9
69.3
65.9
65.8
65.9
67.2
69.1
70.2
67.7
71
68
69.5
67.8
69.7
64.9
65.7
64.9
68.1
66.9
69
70.1
71.5
69.3
69.9
71.9
73.1
73.5
70.2
71.7
69
76
74.5
79.5
